,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y
261,0.84912109375,0.65380859375,0.56103515625,0.02978515625,0.60791015625,0.10595703125,0.08935546875,0.63818359375,0.48193359375,0.09716796875,0.16162109375,0.40966796875,0.43701171875,0.11572265625,0.14404296875,0.08740234375,0.71044921875,0.52978515625,0.22998046875,0.31884765625,0.18505859375,0.3390878381181351
262,0.59912109375,0.40380859375,0.31103515625,0.77978515625,0.85791015625,0.35595703125,0.83935546875,0.88818359375,0.23193359375,0.34716796875,0.41162109375,0.15966796875,0.68701171875,0.86572265625,0.39404296875,0.83740234375,0.96044921875,0.27978515625,0.47998046875,0.56884765625,0.93505859375,0.13169153771024114
263,0.09912109375,0.90380859375,0.81103515625,0.27978515625,0.35791015625,0.85595703125,0.33935546875,0.38818359375,0.73193359375,0.84716796875,0.91162109375,0.65966796875,0.18701171875,0.36572265625,0.89404296875,0.33740234375,0.46044921875,0.77978515625,0.97998046875,0.06884765625,0.43505859375,2.457860112407403
264,0.06787109375,0.43505859375,0.15478515625,0.74853515625,0.63916015625,0.07470703125,0.05810546875,0.91943359375,0.57568359375,0.25341796875,0.88037109375,0.94091796875,0.84326171875,0.39697265625,0.30029296875,0.55615234375,0.30419921875,0.68603515625,0.38623046875,0.66259765625,0.02880859375,0.9381626754343045
265,0.56787109375,0.93505859375,0.65478515625,0.24853515625,0.13916015625,0.57470703125,0.55810546875,0.41943359375,0.07568359375,0.75341796875,0.38037109375,0.44091796875,0.34326171875,0.89697265625,0.80029296875,0.05615234375,0.80419921875,0.18603515625,0.88623046875,0.16259765625,0.52880859375,0.14989517164484384
266,0.81787109375,0.18505859375,0.40478515625,0.99853515625,0.38916015625,0.82470703125,0.30810546875,0.16943359375,0.32568359375,0.50341796875,0.13037109375,0.19091796875,0.59326171875,0.14697265625,0.55029296875,0.80615234375,0.55419921875,0.93603515625,0.63623046875,0.91259765625,0.27880859375,0.7980551110272365
267,0.31787109375,0.68505859375,0.90478515625,0.49853515625,0.88916015625,0.32470703125,0.80810546875,0.66943359375,0.82568359375,0.00341796875,0.63037109375,0.69091796875,0.09326171875,0.64697265625,0.05029296875,0.30615234375,0.05419921875,0.43603515625,0.13623046875,0.41259765625,0.77880859375,0.09714621700310706
268,0.44287109375,0.06005859375,0.52978515625,0.37353515625,0.76416015625,0.19970703125,0.43310546875,0.04443359375,0.45068359375,0.87841796875,0.00537109375,0.56591796875,0.71826171875,0.77197265625,0.17529296875,0.43115234375,0.17919921875,0.31103515625,0.51123046875,0.53759765625,0.15380859375,0.02807530680593877
269,0.94287109375,0.56005859375,0.02978515625,0.87353515625,0.26416015625,0.69970703125,0.93310546875,0.54443359375,0.95068359375,0.37841796875,0.50537109375,0.06591796875,0.21826171875,0.27197265625,0.67529296875,0.93115234375,0.67919921875,0.81103515625,0.01123046875,0.03759765625,0.65380859375,0.8590511780381493
270,0.69287109375,0.31005859375,0.77978515625,0.12353515625,0.01416015625,0.94970703125,0.18310546875,0.79443359375,0.70068359375,0.12841796875,0.75537109375,0.31591796875,0.96826171875,0.52197265625,0.92529296875,0.18115234375,0.92919921875,0.06103515625,0.26123046875,0.78759765625,0.40380859375,2.012437103909861
271,0.19287109375,0.81005859375,0.27978515625,0.62353515625,0.51416015625,0.44970703125,0.68310546875,0.29443359375,0.20068359375,0.62841796875,0.25537109375,0.81591796875,0.46826171875,0.02197265625,0.42529296875,0.68115234375,0.42919921875,0.56103515625,0.76123046875,0.28759765625,0.90380859375,0.27625864986422377
272,0.13037109375,0.24755859375,0.84228515625,0.81103515625,0.20166015625,0.26220703125,0.49560546875,0.10693359375,0.38818359375,0.06591796875,0.31787109375,0.87841796875,0.15576171875,0.58447265625,0.61279296875,0.49365234375,0.61669921875,0.49853515625,0.57373046875,0.97509765625,0.21630859375,1.9128057354804473
273,0.63037109375,0.74755859375,0.34228515625,0.31103515625,0.70166015625,0.76220703125,0.99560546875,0.60693359375,0.88818359375,0.56591796875,0.81787109375,0.37841796875,0.65576171875,0.08447265625,0.11279296875,0.99365234375,0.11669921875,0.99853515625,0.07373046875,0.47509765625,0.71630859375,0.2655278484556902
274,0.88037109375,0.49755859375,0.59228515625,0.56103515625,0.95166015625,0.51220703125,0.24560546875,0.85693359375,0.63818359375,0.81591796875,0.56787109375,0.12841796875,0.40576171875,0.83447265625,0.36279296875,0.24365234375,0.36669921875,0.24853515625,0.32373046875,0.72509765625,0.46630859375,0.0012815183940367242
275,0.38037109375,0.99755859375,0.09228515625,0.06103515625,0.45166015625,0.01220703125,0.74560546875,0.35693359375,0.13818359375,0.31591796875,0.06787109375,0.62841796875,0.90576171875,0.33447265625,0.86279296875,0.74365234375,0.86669921875,0.74853515625,0.82373046875,0.22509765625,0.96630859375,2.687614341064283
276,0.25537109375,0.37255859375,0.46728515625,0.18603515625,0.32666015625,0.38720703125,0.12060546875,0.98193359375,0.51318359375,0.69091796875,0.69287109375,0.50341796875,0.28076171875,0.20947265625,0.98779296875,0.61865234375,0.99169921875,0.62353515625,0.44873046875,0.85009765625,0.09130859375,0.058288067137260306
277,0.75537109375,0.87255859375,0.96728515625,0.68603515625,0.82666015625,0.88720703125,0.62060546875,0.48193359375,0.01318359375,0.19091796875,0.19287109375,0.00341796875,0.78076171875,0.70947265625,0.48779296875,0.11865234375,0.49169921875,0.12353515625,0.94873046875,0.35009765625,0.59130859375,2.4000963959435517
278,0.50537109375,0.12255859375,0.21728515625,0.43603515625,0.57666015625,0.63720703125,0.37060546875,0.23193359375,0.26318359375,0.44091796875,0.44287109375,0.25341796875,0.03076171875,0.45947265625,0.23779296875,0.86865234375,0.24169921875,0.87353515625,0.69873046875,0.60009765625,0.34130859375,0.004250888019458202
279,0.00537109375,0.62255859375,0.71728515625,0.93603515625,0.07666015625,0.13720703125,0.87060546875,0.73193359375,0.76318359375,0.94091796875,0.94287109375,0.75341796875,0.53076171875,0.95947265625,0.73779296875,0.36865234375,0.74169921875,0.37353515625,0.19873046875,0.10009765625,0.84130859375,3.230317073322011
280,0.00732421875,0.12451171875,0.87158203125,0.21533203125,0.28564453125,0.76416015625,0.37646484375,0.80419921875,0.98388671875,0.76318359375,0.65185546875,0.07958984375,0.53271484375,0.01611328125,0.63427734375,0.98388671875,0.19677734375,0.11767578125,0.83349609375,0.21923828125,0.49560546875,5.209952137945647
281,0.50732421875,0.62451171875,0.37158203125,0.71533203125,0.78564453125,0.26416015625,0.87646484375,0.30419921875,0.48388671875,0.26318359375,0.15185546875,0.57958984375,0.03271484375,0.51611328125,0.13427734375,0.48388671875,0.69677734375,0.61767578125,0.33349609375,0.71923828125,0.99560546875,0.005513733177401864
282,0.75732421875,0.37451171875,0.62158203125,0.46533203125,0.53564453125,0.01416015625,0.12646484375,0.05419921875,0.23388671875,0.01318359375,0.40185546875,0.82958984375,0.78271484375,0.26611328125,0.38427734375,0.73388671875,0.94677734375,0.36767578125,0.08349609375,0.46923828125,0.24560546875,0.0786704350222783
283,0.25732421875,0.87451171875,0.12158203125,0.96533203125,0.03564453125,0.51416015625,0.62646484375,0.55419921875,0.73388671875,0.51318359375,0.90185546875,0.32958984375,0.28271484375,0.76611328125,0.88427734375,0.23388671875,0.44677734375,0.86767578125,0.58349609375,0.96923828125,0.74560546875,1.839201178361939
284,0.38232421875,0.49951171875,0.49658203125,0.84033203125,0.16064453125,0.88916015625,0.00146484375,0.17919921875,0.10888671875,0.38818359375,0.27685546875,0.45458984375,0.90771484375,0.64111328125,0.75927734375,0.10888671875,0.32177734375,0.99267578125,0.20849609375,0.09423828125,0.37060546875,3.989703754005483e-05
285,0.88232421875,0.99951171875,0.99658203125,0.34033203125,0.66064453125,0.38916015625,0.50146484375,0.67919921875,0.60888671875,0.88818359375,0.77685546875,0.95458984375,0.40771484375,0.14111328125,0.25927734375,0.60888671875,0.82177734375,0.49267578125,0.70849609375,0.59423828125,0.87060546875,1.8359776111123522
286,0.63232421875,0.24951171875,0.24658203125,0.59033203125,0.91064453125,0.13916015625,0.25146484375,0.92919921875,0.85888671875,0.63818359375,0.52685546875,0.70458984375,0.65771484375,0.89111328125,0.00927734375,0.35888671875,0.57177734375,0.74267578125,0.95849609375,0.34423828125,0.12060546875,0.30897886416612436
287,0.13232421875,0.74951171875,0.74658203125,0.09033203125,0.41064453125,0.63916015625,0.75146484375,0.42919921875,0.35888671875,0.13818359375,0.02685546875,0.20458984375,0.15771484375,0.39111328125,0.50927734375,0.85888671875,0.07177734375,0.24267578125,0.45849609375,0.84423828125,0.62060546875,1.3493789762992434
288,0.19482421875,0.31201171875,0.18408203125,0.27783203125,0.84814453125,0.57666015625,0.06396484375,0.24169921875,0.04638671875,0.57568359375,0.08935546875,0.01708984375,0.47021484375,0.95361328125,0.44677734375,0.04638671875,0.88427734375,0.80517578125,0.14599609375,0.40673828125,0.30810546875,1.4027790652551992
289,0.69482421875,0.81201171875,0.68408203125,0.77783203125,0.34814453125,0.07666015625,0.56396484375,0.74169921875,0.54638671875,0.07568359375,0.58935546875,0.51708984375,0.97021484375,0.45361328125,0.94677734375,0.54638671875,0.38427734375,0.30517578125,0.64599609375,0.90673828125,0.80810546875,0.4523788628705858
290,0.94482421875,0.06201171875,0.43408203125,0.02783203125,0.09814453125,0.32666015625,0.31396484375,0.99169921875,0.79638671875,0.32568359375,0.83935546875,0.76708984375,0.22021484375,0.70361328125,0.69677734375,0.29638671875,0.13427734375,0.55517578125,0.89599609375,0.15673828125,0.05810546875,2.0706777545304296
291,0.44482421875,0.56201171875,0.93408203125,0.52783203125,0.59814453125,0.82666015625,0.81396484375,0.49169921875,0.29638671875,0.82568359375,0.33935546875,0.26708984375,0.72021484375,0.20361328125,0.19677734375,0.79638671875,0.63427734375,0.05517578125,0.39599609375,0.65673828125,0.55810546875,0.010708927581492236
292,0.31982421875,0.18701171875,0.55908203125,0.65283203125,0.72314453125,0.70166015625,0.43896484375,0.86669921875,0.92138671875,0.20068359375,0.96435546875,0.39208984375,0.09521484375,0.32861328125,0.07177734375,0.92138671875,0.50927734375,0.18017578125,0.77099609375,0.28173828125,0.43310546875,0.16042873164321608
293,0.81982421875,0.68701171875,0.05908203125,0.15283203125,0.22314453125,0.20166015625,0.93896484375,0.36669921875,0.42138671875,0.70068359375,0.46435546875,0.89208984375,0.59521484375,0.82861328125,0.57177734375,0.42138671875,0.00927734375,0.68017578125,0.27099609375,0.78173828125,0.93310546875,1.6540804790060553
294,0.56982421875,0.43701171875,0.80908203125,0.90283203125,0.47314453125,0.45166015625,0.18896484375,0.11669921875,0.17138671875,0.95068359375,0.21435546875,0.64208984375,0.34521484375,0.07861328125,0.82177734375,0.67138671875,0.25927734375,0.43017578125,0.02099609375,0.03173828125,0.18310546875,0.1182939938751193
295,0.06982421875,0.93701171875,0.30908203125,0.40283203125,0.97314453125,0.95166015625,0.68896484375,0.61669921875,0.67138671875,0.45068359375,0.71435546875,0.14208984375,0.84521484375,0.57861328125,0.32177734375,0.17138671875,0.75927734375,0.93017578125,0.52099609375,0.53173828125,0.68310546875,0.8937070521171547
296,0.10107421875,0.40576171875,0.65283203125,0.62158203125,0.00439453125,0.23291015625,0.90771484375,0.08544921875,0.51513671875,0.91943359375,0.74560546875,0.48583984375,0.12646484375,0.67236328125,0.97802734375,0.95263671875,0.97802734375,0.52392578125,0.11474609375,0.18798828125,0.77685546875,0.331296368959935
297,0.60107421875,0.90576171875,0.15283203125,0.12158203125,0.50439453125,0.73291015625,0.40771484375,0.58544921875,0.01513671875,0.41943359375,0.24560546875,0.98583984375,0.62646484375,0.17236328125,0.47802734375,0.45263671875,0.47802734375,0.02392578125,0.61474609375,0.68798828125,0.27685546875,0.5750009411448544
298,0.85107421875,0.15576171875,0.90283203125,0.87158203125,0.75439453125,0.98291015625,0.65771484375,0.83544921875,0.26513671875,0.16943359375,0.49560546875,0.73583984375,0.37646484375,0.92236328125,0.22802734375,0.70263671875,0.22802734375,0.77392578125,0.86474609375,0.43798828125,0.52685546875,4.66627737715363
299,0.35107421875,0.65576171875,0.40283203125,0.37158203125,0.25439453125,0.48291015625,0.15771484375,0.33544921875,0.76513671875,0.66943359375,0.99560546875,0.23583984375,0.87646484375,0.42236328125,0.72802734375,0.20263671875,0.72802734375,0.27392578125,0.36474609375,0.93798828125,0.02685546875,0.06371493691096311
300,0.47607421875,0.03076171875,0.02783203125,0.49658203125,0.37939453125,0.10791015625,0.53271484375,0.96044921875,0.39013671875,0.29443359375,0.37060546875,0.11083984375,0.25146484375,0.04736328125,0.60302734375,0.07763671875,0.60302734375,0.39892578125,0.98974609375,0.06298828125,0.90185546875,0.022684894659205736
301,0.97607421875,0.53076171875,0.52783203125,0.99658203125,0.87939453125,0.60791015625,0.03271484375,0.46044921875,0.89013671875,0.79443359375,0.87060546875,0.61083984375,0.75146484375,0.54736328125,0.10302734375,0.57763671875,0.10302734375,0.89892578125,0.48974609375,0.56298828125,0.40185546875,0.05553388298327611
302,0.72607421875,0.28076171875,0.27783203125,0.24658203125,0.62939453125,0.85791015625,0.78271484375,0.21044921875,0.64013671875,0.54443359375,0.62060546875,0.86083984375,0.00146484375,0.29736328125,0.35302734375,0.32763671875,0.35302734375,0.14892578125,0.23974609375,0.31298828125,0.65185546875,0.4939558152997278
303,0.22607421875,0.78076171875,0.77783203125,0.74658203125,0.12939453125,0.35791015625,0.28271484375,0.71044921875,0.14013671875,0.04443359375,0.12060546875,0.36083984375,0.50146484375,0.79736328125,0.85302734375,0.82763671875,0.85302734375,0.64892578125,0.73974609375,0.81298828125,0.15185546875,1.708636585211852
304,0.16357421875,0.21826171875,0.34033203125,0.93408203125,0.56689453125,0.42041015625,0.59521484375,0.89794921875,0.45263671875,0.73193359375,0.05810546875,0.42333984375,0.81396484375,0.35986328125,0.16552734375,0.01513671875,0.16552734375,0.33642578125,0.92724609375,0.37548828125,0.96435546875,0.780538887172828
305,0.66357421875,0.71826171875,0.84033203125,0.43408203125,0.06689453125,0.92041015625,0.09521484375,0.39794921875,0.95263671875,0.23193359375,0.55810546875,0.92333984375,0.31396484375,0.85986328125,0.66552734375,0.51513671875,0.66552734375,0.83642578125,0.42724609375,0.87548828125,0.46435546875,0.3946793492452652
306,0.91357421875,0.46826171875,0.09033203125,0.68408203125,0.31689453125,0.67041015625,0.84521484375,0.14794921875,0.70263671875,0.48193359375,0.80810546875,0.67333984375,0.56396484375,0.10986328125,0.91552734375,0.26513671875,0.91552734375,0.08642578125,0.17724609375,0.12548828125,0.71435546875,0.21033759759996676
307,0.41357421875,0.96826171875,0.59033203125,0.18408203125,0.81689453125,0.17041015625,0.34521484375,0.64794921875,0.20263671875,0.98193359375,0.30810546875,0.17333984375,0.06396484375,0.60986328125,0.41552734375,0.76513671875,0.41552734375,0.58642578125,0.67724609375,0.62548828125,0.21435546875,0.3214454046483509
308,0.28857421875,0.34326171875,0.96533203125,0.05908203125,0.94189453125,0.29541015625,0.97021484375,0.02294921875,0.57763671875,0.10693359375,0.93310546875,0.04833984375,0.68896484375,0.98486328125,0.29052734375,0.89013671875,0.29052734375,0.71142578125,0.05224609375,0.25048828125,0.83935546875,4.163274435648993
309,0.78857421875,0.84326171875,0.46533203125,0.55908203125,0.44189453125,0.79541015625,0.47021484375,0.52294921875,0.07763671875,0.60693359375,0.43310546875,0.54833984375,0.18896484375,0.48486328125,0.79052734375,0.39013671875,0.79052734375,0.21142578125,0.55224609375,0.75048828125,0.33935546875,0.0192098381557057
310,0.53857421875,0.09326171875,0.71533203125,0.30908203125,0.19189453125,0.54541015625,0.72021484375,0.77294921875,0.32763671875,0.85693359375,0.18310546875,0.79833984375,0.93896484375,0.73486328125,0.54052734375,0.64013671875,0.54052734375,0.96142578125,0.80224609375,0.00048828125,0.58935546875,0.1446316772693746
311,0.03857421875,0.59326171875,0.21533203125,0.80908203125,0.69189453125,0.04541015625,0.22021484375,0.27294921875,0.82763671875,0.35693359375,0.68310546875,0.29833984375,0.43896484375,0.23486328125,0.04052734375,0.14013671875,0.04052734375,0.46142578125,0.30224609375,0.50048828125,0.08935546875,0.9962238432701478
312,0.05419921875,0.35888671875,0.41845703125,0.73095703125,0.42626953125,0.18603515625,0.67333984375,0.38232421875,0.03076171875,0.81005859375,0.76123046875,0.87646484375,0.98583984375,0.96923828125,0.36865234375,0.90576171875,0.11865234375,0.07080078125,0.72412109375,0.73486328125,0.16748046875,0.3006655430085908
313,0.55419921875,0.85888671875,0.91845703125,0.23095703125,0.92626953125,0.68603515625,0.17333984375,0.88232421875,0.53076171875,0.31005859375,0.26123046875,0.37646484375,0.48583984375,0.46923828125,0.86865234375,0.40576171875,0.61865234375,0.57080078125,0.22412109375,0.23486328125,0.66748046875,0.47834318752003974
314,0.80419921875,0.10888671875,0.16845703125,0.98095703125,0.67626953125,0.93603515625,0.92333984375,0.63232421875,0.78076171875,0.06005859375,0.01123046875,0.12646484375,0.73583984375,0.71923828125,0.61865234375,0.65576171875,0.86865234375,0.32080078125,0.47412109375,0.98486328125,0.41748046875,8.275462916295359
315,0.30419921875,0.60888671875,0.66845703125,0.48095703125,0.17626953125,0.43603515625,0.42333984375,0.13232421875,0.28076171875,0.56005859375,0.51123046875,0.62646484375,0.23583984375,0.21923828125,0.11865234375,0.15576171875,0.36865234375,0.82080078125,0.97412109375,0.48486328125,0.91748046875,0.015429366080468677
316,0.42919921875,0.23388671875,0.79345703125,0.35595703125,0.05126953125,0.06103515625,0.79833984375,0.50732421875,0.90576171875,0.43505859375,0.13623046875,0.50146484375,0.61083984375,0.34423828125,0.24365234375,0.03076171875,0.49365234375,0.94580078125,0.34912109375,0.60986328125,0.04248046875,0.22129231374048566
317,0.92919921875,0.73388671875,0.29345703125,0.85595703125,0.55126953125,0.56103515625,0.29833984375,0.00732421875,0.40576171875,0.93505859375,0.63623046875,0.00146484375,0.11083984375,0.84423828125,0.74365234375,0.53076171875,0.99365234375,0.44580078125,0.84912109375,0.10986328125,0.54248046875,1.2877909541587524
318,0.67919921875,0.48388671875,0.54345703125,0.10595703125,0.80126953125,0.81103515625,0.54833984375,0.25732421875,0.15576171875,0.68505859375,0.88623046875,0.25146484375,0.86083984375,0.09423828125,0.99365234375,0.28076171875,0.74365234375,0.69580078125,0.59912109375,0.85986328125,0.29248046875,0.013795992765880786
319,0.17919921875,0.98388671875,0.04345703125,0.60595703125,0.30126953125,0.31103515625,0.04833984375,0.75732421875,0.65576171875,0.18505859375,0.38623046875,0.75146484375,0.36083984375,0.59423828125,0.49365234375,0.78076171875,0.24365234375,0.19580078125,0.09912109375,0.35986328125,0.79248046875,1.7157315013679195
320,0.24169921875,0.04638671875,0.60595703125,0.79345703125,0.98876953125,0.49853515625,0.86083984375,0.56982421875,0.96826171875,0.62255859375,0.44873046875,0.93896484375,0.04833984375,0.03173828125,0.55615234375,0.09326171875,0.80615234375,0.75830078125,0.28662109375,0.92236328125,0.10498046875,0.7440695812948697
321,0.74169921875,0.54638671875,0.10595703125,0.29345703125,0.48876953125,0.99853515625,0.36083984375,0.06982421875,0.46826171875,0.12255859375,0.94873046875,0.43896484375,0.54833984375,0.53173828125,0.05615234375,0.59326171875,0.30615234375,0.25830078125,0.78662109375,0.42236328125,0.60498046875,0.19300660024008987
322,0.99169921875,0.29638671875,0.85595703125,0.54345703125,0.23876953125,0.74853515625,0.61083984375,0.31982421875,0.21826171875,0.37255859375,0.69873046875,0.18896484375,0.29833984375,0.28173828125,0.30615234375,0.34326171875,0.05615234375,0.50830078125,0.53662109375,0.67236328125,0.35498046875,0.3449212155875961
323,0.49169921875,0.79638671875,0.35595703125,0.04345703125,0.73876953125,0.24853515625,0.11083984375,0.81982421875,0.71826171875,0.87255859375,0.19873046875,0.68896484375,0.79833984375,0.78173828125,0.80615234375,0.84326171875,0.55615234375,0.00830078125,0.03662109375,0.17236328125,0.85498046875,0.0600047405124682
324,0.36669921875,0.42138671875,0.23095703125,0.16845703125,0.61376953125,0.37353515625,0.73583984375,0.44482421875,0.09326171875,0.24755859375,0.57373046875,0.56396484375,0.42333984375,0.65673828125,0.93115234375,0.96826171875,0.68115234375,0.13330078125,0.66162109375,0.79736328125,0.22998046875,0.10254493875848658
325,0.86669921875,0.92138671875,0.73095703125,0.66845703125,0.11376953125,0.87353515625,0.23583984375,0.94482421875,0.59326171875,0.74755859375,0.07373046875,0.06396484375,0.92333984375,0.15673828125,0.43115234375,0.46826171875,0.18115234375,0.63330078125,0.16162109375,0.29736328125,0.72998046875,3.0069523063929027
326,0.61669921875,0.17138671875,0.48095703125,0.41845703125,0.36376953125,0.62353515625,0.98583984375,0.69482421875,0.84326171875,0.99755859375,0.32373046875,0.31396484375,0.17333984375,0.90673828125,0.18115234375,0.71826171875,0.43115234375,0.38330078125,0.41162109375,0.54736328125,0.47998046875,0.020916007029808156
327,0.11669921875,0.67138671875,0.98095703125,0.91845703125,0.86376953125,0.12353515625,0.48583984375,0.19482421875,0.34326171875,0.49755859375,0.82373046875,0.81396484375,0.67333984375,0.40673828125,0.68115234375,0.21826171875,0.93115234375,0.88330078125,0.91162109375,0.04736328125,0.97998046875,2.315187017263862
328,0.08544921875,0.14013671875,0.07470703125,0.07470703125,0.14501953125,0.84228515625,0.14208984375,0.72607421875,0.49951171875,0.90380859375,0.85498046875,0.53271484375,0.32958984375,0.31298828125,0.02490234375,0.93701171875,0.83740234375,0.53955078125,0.44287109375,0.70361328125,0.57373046875,7.941480469186143
329,0.58544921875,0.64013671875,0.57470703125,0.57470703125,0.64501953125,0.34228515625,0.64208984375,0.22607421875,0.99951171875,0.40380859375,0.35498046875,0.03271484375,0.82958984375,0.81298828125,0.52490234375,0.43701171875,0.33740234375,0.03955078125,0.94287109375,0.20361328125,0.07373046875,0.01450022887811324
330,0.83544921875,0.39013671875,0.32470703125,0.32470703125,0.89501953125,0.09228515625,0.39208984375,0.47607421875,0.74951171875,0.15380859375,0.10498046875,0.28271484375,0.07958984375,0.06298828125,0.77490234375,0.68701171875,0.08740234375,0.78955078125,0.69287109375,0.95361328125,0.82373046875,0.34592688055611986
331,0.33544921875,0.89013671875,0.82470703125,0.82470703125,0.39501953125,0.59228515625,0.89208984375,0.97607421875,0.24951171875,0.65380859375,0.60498046875,0.78271484375,0.57958984375,0.56298828125,0.27490234375,0.18701171875,0.58740234375,0.28955078125,0.19287109375,0.45361328125,0.32373046875,1.1572999963981416
332,0.46044921875,0.26513671875,0.69970703125,0.94970703125,0.27001953125,0.96728515625,0.26708984375,0.35107421875,0.62451171875,0.27880859375,0.22998046875,0.90771484375,0.20458984375,0.93798828125,0.39990234375,0.06201171875,0.71240234375,0.41455078125,0.56787109375,0.57861328125,0.69873046875,0.20359987849032432
333,0.96044921875,0.76513671875,0.19970703125,0.44970703125,0.77001953125,0.46728515625,0.76708984375,0.85107421875,0.12451171875,0.77880859375,0.72998046875,0.40771484375,0.70458984375,0.43798828125,0.89990234375,0.56201171875,0.21240234375,0.91455078125,0.06787109375,0.07861328125,0.19873046875,0.5537598219682631
334,0.71044921875,0.01513671875,0.94970703125,0.69970703125,0.52001953125,0.21728515625,0.01708984375,0.60107421875,0.37451171875,0.52880859375,0.97998046875,0.15771484375,0.45458984375,0.68798828125,0.64990234375,0.31201171875,0.46240234375,0.16455078125,0.31787109375,0.82861328125,0.94873046875,1.41750758822519
335,0.21044921875,0.51513671875,0.44970703125,0.19970703125,0.02001953125,0.71728515625,0.51708984375,0.10107421875,0.87451171875,0.02880859375,0.47998046875,0.65771484375,0.95458984375,0.18798828125,0.14990234375,0.81201171875,0.96240234375,0.66455078125,0.81787109375,0.32861328125,0.44873046875,0.01995706950002554
336,0.14794921875,0.45263671875,0.88720703125,0.38720703125,0.70751953125,0.52978515625,0.32958984375,0.28857421875,0.56201171875,0.71630859375,0.41748046875,0.59521484375,0.64208984375,0.62548828125,0.83740234375,0.12451171875,0.02490234375,0.35205078125,0.50537109375,0.89111328125,0.63623046875,0.06705340360595503
337,0.64794921875,0.95263671875,0.38720703125,0.88720703125,0.20751953125,0.02978515625,0.82958984375,0.78857421875,0.06201171875,0.21630859375,0.91748046875,0.09521484375,0.14208984375,0.12548828125,0.33740234375,0.62451171875,0.52490234375,0.85205078125,0.00537109375,0.39111328125,0.13623046875,1.8589543606555319
338,0.89794921875,0.20263671875,0.63720703125,0.13720703125,0.45751953125,0.27978515625,0.07958984375,0.53857421875,0.31201171875,0.46630859375,0.66748046875,0.34521484375,0.89208984375,0.87548828125,0.08740234375,0.37451171875,0.77490234375,0.10205078125,0.25537109375,0.64111328125,0.88623046875,0.6607278684713743
339,0.39794921875,0.70263671875,0.13720703125,0.63720703125,0.95751953125,0.77978515625,0.57958984375,0.03857421875,0.81201171875,0.96630859375,0.16748046875,0.84521484375,0.39208984375,0.37548828125,0.58740234375,0.87451171875,0.27490234375,0.60205078125,0.75537109375,0.14111328125,0.38623046875,0.4758044409194421
340,0.27294921875,0.07763671875,0.26220703125,0.51220703125,0.83251953125,0.65478515625,0.20458984375,0.66357421875,0.43701171875,0.09130859375,0.54248046875,0.97021484375,0.76708984375,0.00048828125,0.71240234375,0.99951171875,0.39990234375,0.72705078125,0.38037109375,0.76611328125,0.51123046875,0.1457691064935191
341,0.77294921875,0.57763671875,0.76220703125,0.01220703125,0.33251953125,0.15478515625,0.70458984375,0.16357421875,0.93701171875,0.59130859375,0.04248046875,0.47021484375,0.26708984375,0.50048828125,0.21240234375,0.49951171875,0.89990234375,0.22705078125,0.88037109375,0.26611328125,0.01123046875,0.7190092052845727
342,0.52294921875,0.32763671875,0.01220703125,0.76220703125,0.08251953125,0.40478515625,0.45458984375,0.41357421875,0.68701171875,0.84130859375,0.29248046875,0.22021484375,0.51708984375,0.25048828125,0.46240234375,0.74951171875,0.64990234375,0.97705078125,0.63037109375,0.51611328125,0.76123046875,0.0622792039997966
343,0.02294921875,0.82763671875,0.51220703125,0.26220703125,0.58251953125,0.90478515625,0.95458984375,0.91357421875,0.18701171875,0.34130859375,0.79248046875,0.72021484375,0.01708984375,0.75048828125,0.96240234375,0.24951171875,0.14990234375,0.47705078125,0.13037109375,0.01611328125,0.26123046875,0.20808513333116985
344,0.03076171875,0.47607421875,0.05126953125,0.87939453125,0.93408203125,0.69384765625,0.79052734375,0.98388671875,0.27294921875,0.86474609375,0.33154296875,0.18115234375,0.89990234375,0.50830078125,0.42333984375,0.47607421875,0.81396484375,0.29736328125,0.56005859375,0.78955078125,0.78466796875,0.7106039359007543
345,0.53076171875,0.97607421875,0.55126953125,0.37939453125,0.43408203125,0.19384765625,0.29052734375,0.48388671875,0.77294921875,0.36474609375,0.83154296875,0.68115234375,0.39990234375,0.00830078125,0.92333984375,0.97607421875,0.31396484375,0.79736328125,0.06005859375,0.28955078125,0.28466796875,0.01412677833433899
346,0.78076171875,0.22607421875,0.30126953125,0.62939453125,0.18408203125,0.44384765625,0.54052734375,0.23388671875,0.52294921875,0.11474609375,0.58154296875,0.93115234375,0.64990234375,0.75830078125,0.67333984375,0.22607421875,0.06396484375,0.04736328125,0.31005859375,0.53955078125,0.53466796875,0.24127714325056912
347,0.28076171875,0.72607421875,0.80126953125,0.12939453125,0.68408203125,0.94384765625,0.04052734375,0.73388671875,0.02294921875,0.61474609375,0.08154296875,0.43115234375,0.14990234375,0.25830078125,0.17333984375,0.72607421875,0.56396484375,0.54736328125,0.81005859375,0.03955078125,0.03466796875,2.3741040452276874
348,0.40576171875,0.10107421875,0.67626953125,0.00439453125,0.55908203125,0.56884765625,0.66552734375,0.10888671875,0.64794921875,0.48974609375,0.70654296875,0.30615234375,0.52490234375,0.13330078125,0.04833984375,0.60107421875,0.68896484375,0.67236328125,0.43505859375,0.91455078125,0.90966796875,0.3036132374404231
